Software | Software engineering | http://edamontology.org/topic_3372 | NO | LABEL | INEXACT | TOPIC || 0.42105263157894735 | 0.42105263157894735 | 0.42105263157894735
Pseudomonas_aeruginosa_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Pseudomonas_aeruginosa_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Rattus_norvegicus_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Rattus_norvegicus_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Saccharomyces_cerevisiae_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Saccharomyces_cerevisiae_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Saccharum_officinarum_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Saccharum_officinarum_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Schizosaccharomyces_pombe_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Schizosaccharomyces_pombe_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Staphylococcus_aureus_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Staphylococcus_aureus_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Sus_scrofa_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Sus_scrofa_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Taeniopygia_guttata_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Taeniopygia_guttata_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Triticum_aestivum_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Triticum_aestivum_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Vitis_vinifera_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Vitis_vinifera_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Xenopus_laevis_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Xenopus_laevis_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Xenopus_tropicalis_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Xenopus_tropicalis_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
Zea_mays_Data | Organism name | http://edamontology.org/data_2909 | NO | LABEL | INEXACT | DATA || 0.75 | 0.0 | 0.5
Zea_mays_Data | Organic chemistry | http://edamontology.org/topic_3314 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
CancerData | Cancer | http://edamontology.org/topic_2640 | NO | NARROW_SYNONYM | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
CancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
CancerData | Data model | http://edamontology.org/format_1915 | NO | LABEL | INEXACT | FORMAT || 0.5833333333333333 | 0.0 | 0.38888888888888884
CancerData | Primer removal | http://edamontology.org/operation_3237 | NO | LABEL | INEXACT | OPERATION || 0.46153846153846156 | 0.0 | 0.3076923076923077
HIVData | Data | http://edamontology.org/data_0006 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.5714285714285714 | 0.5714285714285714
HIVData | Data model | http://edamontology.org/format_1915 | NO | LABEL | INEXACT | FORMAT || 0.5833333333333333 | 0.0 | 0.38888888888888884
HIVData | Disease (specific) | http://edamontology.org/topic_2847 | YES | LABEL | INEXACT | TOPIC || 0.47058823529411764 | 0.0 | 0.3137254901960784
HIVData | Primer removal | http://edamontology.org/operation_3237 | NO | LABEL | INEXACT | OPERATION || 0.46153846153846156 | 0.0 | 0.3076923076923077
COPDData | Data | http://edamontology.org/data_0006 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
COPDData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.75 | 0.0 | 0.5
COPDData | Disease (specific) | http://edamontology.org/topic_2847 | YES | LABEL | INEXACT | TOPIC || 0.47058823529411764 | 0.0 | 0.3137254901960784
COPDData | Primer removal | http://edamontology.org/operation_3237 | NO | LABEL | INEXACT | OPERATION || 0.46153846153846156 | 0.0 | 0.3076923076923077
FlowCytometryData | Ontology data | http://edamontology.org/data_2353 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
FlowCytometryData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
HighThroughputImagingData | Ontology data | http://edamontology.org/data_2353 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
HighThroughputImagingData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
MassSpectrometryData | Mass spectrometry data | http://edamontology.org/data_2536 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
MassSpectrometryData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
MassSpectrometryData | FSSP entry format | http://edamontology.org/format_1581 | YES | LABEL | INEXACT | FORMAT || 0.44999999999999996 | 0.0 | 0.3
qPCRData | Data | http://edamontology.org/data_0006 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
qPCRData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
MicrotitrePlateAssayData | Ontology data | http://edamontology.org/data_2353 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
MicrotitrePlateAssayData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
SAGEData | Codon usage data | http://edamontology.org/data_0914 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.5714285714285714 | 0.5714285714285714
SAGEData | MAGE-TAB | http://edamontology.org/format_3162 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
SAGEData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
CGHData | Data | http://edamontology.org/data_0006 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.5714285714285714 | 0.5714285714285714
CGHData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
SequencingData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
SequencingData | Ontology data | http://edamontology.org/data_2353 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
SequencingData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
SequencingData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
MicroarrayData | Microarray data | http://edamontology.org/data_2603 | NO | NARROW_SYNONYM | EXACT | DATA || 1.0 | 1.0 | 1.0
MicroarrayData | Biotechnology | http://edamontology.org/topic_3297 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
CopyNumberVariationData | Copy number estimation | http://edamontology.org/operation_3233 | NO | LABEL | INEXACT | OPERATION || 0.6521739130434783 | 0.0 | 0.43478260869565216
CopyNumberVariationData | Pfam domain name | http://edamontology.org/data_2757 | NO | LABEL | INEXACT | DATA || 0.5333333333333333 | 0.0 | 0.35555555555555557
CpGIslandData | SMART domain name | http://edamontology.org/data_2782 | NO | LABEL | INEXACT | DATA || 0.5333333333333333 | 0.0 | 0.35555555555555557
SNPData | Data | http://edamontology.org/data_0006 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.5714285714285714 | 0.5714285714285714
SNPData | dat | http://edamontology.org/format_1637 | NO | LABEL | INEXACT | FORMAT || 0.4285714285714286 | 0.4285714285714286 | 0.4285714285714286
ExpressionData | Gene expression data | http://edamontology.org/data_2603 | NO | LABEL | INEXACT | DATA || 0.7777777777777778 | 0.7777777777777778 | 0.7777777777777778
ExpressionData | Gene expression data format | http://edamontology.org/format_2058 | NO | EXACT_SYNONYM | INEXACT | FORMAT || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
ExpressionData | Gene expression analysis | http://edamontology.org/operation_2410 | YES | LABEL | INEXACT | OPERATION || 0.5 | 0.0 | 0.3333333333333333
ExpressionData | Gene expression analysis | http://edamontology.org/topic_0203 | NO | EXACT_SYNONYM | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
HapMap | MAP | http://edamontology.org/format_3285 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.5 | 0.5
HapMap | Map | http://edamontology.org/data_1274 | NO | LABEL | INEXACT | DATA || 0.5 | 0.5 | 0.5
HapMap | Regulatory RNA | http://edamontology.org/topic_0659 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
GEO | GO | http://edamontology.org/data_1716 | YES | LABEL | INEXACT | DATA || 0.6666666666666667 | 0.0 | 0.4444444444444445
GEO | Regulatory RNA | http://edamontology.org/topic_0659 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
ArrayExpress | ArrayExpress entry format | http://edamontology.org/format_1640 | YES | LABEL | INEXACT | FORMAT || 0.5217391304347826 | 0.5217391304347826 | 0.5217391304347826
ArrayExpress | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
ArrayExpress | Ontology data | http://edamontology.org/data_2353 | NO | LABEL | INEXACT | DATA || 0.5 | 0.0 | 0.3333333333333333
NCI | HGNC ID | http://edamontology.org/data_2298 | NO | EXACT_SYNONYM | INEXACT | DATA || 0.5 | 0.5 | 0.5
NCI | Regulatory RNA | http://edamontology.org/topic_0659 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
PathwayInteractionDatabase | Atom interaction data | http://edamontology.org/data_1540 | NO | EXACT_SYNONYM | INEXACT | DATA || 0.6538461538461539 | 0.0 | 0.4358974358974359
PathwayInteractionDatabase | Protein interaction format | http://edamontology.org/format_2054 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
PathwayInteractionDatabase | Regulatory RNA | http://edamontology.org/topic_0659 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
PathwayInteractionDatabase | Molecular interaction analysis | http://edamontology.org/operation_2948 | YES | LABEL | INEXACT | OPERATION || 0.5 | 0.0 | 0.3333333333333333
Project1000genomes | Reaction data | http://edamontology.org/data_2978 | NO | LABEL | INEXACT | DATA || 0.5714285714285714 | 0.0 | 0.38095238095238093
Project1000genomes | Regulatory RNA | http://edamontology.org/topic_0659 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
ENCODE | EC code | http://edamontology.org/data_1011 | NO | EXACT_SYNONYM | INEXACT | DATA || 0.8333333333333334 | 0.0 | 0.5555555555555556
ENCODE | Regulatory RNA | http://edamontology.org/topic_0659 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
BreastCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
BreastCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
BreastCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
ColonCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
ColonCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
ColonCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
KidneyCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
KidneyCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
KidneyCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
LeukemiaCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
LeukemiaCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
LeukemiaCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
LungCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
LungCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
LungCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
OvarianCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
OvarianCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
OvarianCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
OvarianCancerData | Variant pattern analysis | http://edamontology.org/operation_3504 | NO | LABEL | INEXACT | OPERATION || 0.4545454545454546 | 0.0 | 0.30303030303030304
ProstateCancerData | Cancer | http://edamontology.org/topic_2640 | NO | LABEL | INEXACT | TOPIC || 0.6 | 0.6 | 0.6
ProstateCancerData | Core data | http://edamontology.org/data_3031 | YES | LABEL | INEXACT | DATA || 0.6 | 0.0 | 0.39999999999999997
ProstateCancerData | codata | http://edamontology.org/format_1925 | NO | LABEL | INEXACT | FORMAT || 0.5 | 0.0 | 0.3333333333333333
ImagingMassSpectrometryData | Mass spectrometry data | http://edamontology.org/data_2536 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
ImagingMassSpectrometryData | Mass spectrum analysis | http://edamontology.org/operation_3214 | NO | LABEL | INEXACT | OPERATION || 0.55 | 0.0 | 0.3666666666666667
ImagingMassSpectrometryData | FSSP entry format | http://edamontology.org/format_1581 | YES | LABEL | INEXACT | FORMAT || 0.44999999999999996 | 0.0 | 0.3
DNASeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
DNASeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
DNASeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
DNASeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
RNASeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
RNASeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
RNASeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
RNASeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
ChIPSeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
ChIPSeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
ChIPSeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
ChIPSeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
RIPSeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
RIPSeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
RIPSeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
RIPSeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
MethylSeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
MethylSeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
MethylSeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
MethylSeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
ExomeSeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
ExomeSeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
ExomeSeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
ExomeSeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
miRNAData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
miRNAData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
miRNAData | Sequence annotation | http://edamontology.org/operation_0361 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
miRNAData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
SangerSeqData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
SangerSeqData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
SangerSeqData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
SangerSeqData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
SmallRNAData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
SmallRNAData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
SmallRNAData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
SmallRNAData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
MicrobiomeData | Sequencing | http://edamontology.org/topic_3168 | NO | LABEL | INEXACT | TOPIC || 0.7142857142857143 | 0.7142857142857143 | 0.7142857142857143
MicrobiomeData | Sequence name | http://edamontology.org/data_2154 | NO | LABEL | INEXACT | DATA || 0.6428571428571428 | 0.0 | 0.42857142857142855
MicrobiomeData | Sequence generation | http://edamontology.org/operation_0230 | NO | LABEL | INEXACT | OPERATION || 0.5555555555555556 | 0.0 | 0.3703703703703704
MicrobiomeData | Sequence range format | http://edamontology.org/format_2078 | NO | LABEL | INEXACT | FORMAT || 0.5263157894736843 | 0.0 | 0.3508771929824562
MultiChannelData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
MultiChannelData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
MultiChannelData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
OneChannelData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
OneChannelData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
OneChannelData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
TwoChannelData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
TwoChannelData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
TwoChannelData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
MethylationArrayData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
MethylationArrayData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
MethylationArrayData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
GenotypingArrayData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
GenotypingArrayData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
GenotypingArrayData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
MicroRNAArrayData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
MicroRNAArrayData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
MicroRNAArrayData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mRNAArrayData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
mRNAArrayData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
mRNAArrayData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
mRNAArrayData | Microarray experiment data format | http://edamontology.org/format_2056 | NO | LABEL | INEXACT | FORMAT || 0.4666666666666667 | 0.0 | 0.3111111111111111
ChipOnChipData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
ChipOnChipData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
ChipOnChipData | Mice or rats | http://edamontology.org/topic_0213 | NO | LABEL | INEXACT | TOPIC || 0.5714285714285714 | 0.0 | 0.38095238095238093
ReversePhaseProteinArrayData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
ReversePhaseProteinArrayData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
ReversePhaseProteinArrayData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
TissueMicroarrayData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
TissueMicroarrayData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
TissueMicroarrayData | Microarray experiment | http://edamontology.org/topic_3518 | NO | LABEL | INEXACT | TOPIC || 0.5 | 0.0 | 0.3333333333333333
ProprietaryPlatformsData | Microarray data | http://edamontology.org/data_2603 | NO | LABEL | EXACT | DATA || 1.0 | 1.0 | 1.0
ProprietaryPlatformsData | Microarray data processing | http://edamontology.org/operation_2432 | YES | LABEL | INEXACT | OPERATION || 0.5833333333333333 | 0.5833333333333333 | 0.5833333333333333
ProprietaryPlatformsData | Protein report format | http://edamontology.org/format_2062 | NO | LABEL | INEXACT | FORMAT || 0.5416666666666667 | 0.0 | 0.36111111111111116
